,Latitude,Longitude,Depth,Root Mean Square,Magnitude,Day,Month,Year,Hours,Minutes,Seconds,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWW,Location Source_ISCGEM,Magnitude Source_NC,Magnitude Source_US
226,-24.16,-70.082,33.5,1.022469952000009,1.916922612182061,27,7,1966,4,49,1,0,1,0,0,0,1,0,0
227,-11.597,166.312,69.7,0.96,1.8718021769015916,22,6,2007,17,32,45,0,0,1,0,0,0,0,1
228,42.049,142.553,58.1,0.83,1.8718021769015916,24,6,2011,17,39,27,0,0,1,0,0,0,0,1
229,-35.402,-104.642,10.0,1.01,1.916922612182061,9,9,1996,3,21,47,0,0,0,1,0,0,0,0
230,-17.337,-177.312,112.4,0.81,2.0014800002101243,19,7,2008,22,39,53,0,0,0,1,0,0,0,1
231,39.11,143.525,25.0,1.022469952000009,1.9459101490553128,15,9,1971,14,55,8,0,1,0,0,0,1,0,0
232,21.4,102.604,33.0,1.3400000000000003,2.0281482472922856,24,6,1983,9,7,14,1,0,0,0,0,0,0,1
233,-56.799,-141.051,10.0,1.05,1.916922612182061,27,3,1999,21,2,46,0,0,0,1,0,0,0,0
234,5.461,-77.514,11.7,0.9,1.8718021769015916,27,5,1993,18,7,1,0,0,0,0,0,0,0,1
235,-15.148,-64.817,112.4,1.1,1.88706964903238,14,3,1995,12,56,31,0,1,0,0,0,0,0,0
236,-3.617,150.823,33.0,1.16,1.916922612182061,21,11,2000,20,3,48,0,0,0,1,0,0,0,0
237,-3.788,128.44,112.4,1.022469952000009,1.8718021769015916,18,4,1978,17,51,26,0,0,0,0,0,0,0,1
238,-16.767,-177.135,33.0,1.1,1.8718021769015916,20,4,1988,8,3,11,0,1,0,0,0,0,0,0
239,28.927,128.769,22.5,1.022469952000009,1.916922612182061,2,5,1965,7,13,45,0,1,0,0,0,1,0,0
240,0.232,119.484,33.0,0.99,1.8718021769015916,25,2,1999,18,18,9,0,0,0,1,0,0,0,0
241,24.377,98.771,20.0,1.022469952000009,1.8718021769015916,31,5,1976,18,35,5,1,0,0,0,0,0,0,1
242,-32.37,-71.59,68.6,1.0,1.8718021769015916,3,5,1992,3,40,41,0,1,0,0,0,0,0,0
243,-6.489,147.446,47.0,0.9,1.8718021769015916,18,1,1983,8,43,19,0,0,0,0,0,0,0,1
244,-15.03,168.233,24.6,0.9,1.88706964903238,3,4,1994,17,56,42,0,1,0,0,0,0,0,0
245,-24.273,-176.313,35.0,0.71,1.88706964903238,24,11,2005,10,46,38,0,0,0,1,0,0,0,0
246,-8.031,155.538,33.0,1.022469952000009,2.0281482472922856,29,7,1977,11,15,45,1,0,0,0,0,0,0,1
247,4.815,95.018,36.0,0.87,1.916922612182061,17,12,2006,21,10,22,0,0,1,0,0,0,0,1
248,41.479,142.043,71.0,0.9,1.916922612182061,29,4,1985,2,20,0,0,1,0,0,0,0,0,0
249,-22.671,-66.543,112.4,0.8,2.0281482472922856,24,5,1993,23,51,28,0,0,1,0,0,0,0,1
250,-6.827,147.605,45.0,1.022469952000009,1.9021075263969205,21,1,1971,6,17,30,0,1,0,0,0,1,0,0
251,14.423,-92.364,24.0,1.17,2.0281482472922856,16,10,2008,19,41,26,0,0,0,1,0,0,0,1
252,-28.243,-178.246,10.7,1.2,1.9459101490553128,24,6,1986,19,31,7,0,1,0,0,0,0,0,0
253,-3.622,128.854,46.8,1.2,1.88706964903238,22,2,1984,2,4,6,0,1,0,0,0,0,0,0
254,37.006,142.406,6.3,0.94,1.916922612182061,11,3,2011,7,17,43,0,0,0,0,0,0,0,1
255,-35.813,-102.631,10.0,1.3,1.88706964903238,13,1,1983,9,23,48,0,0,0,0,0,0,0,1
256,7.239,126.645,32.8,1.2,2.0281482472922856,17,5,1992,9,49,19,0,1,0,0,0,0,0,0
257,7.92,92.19,16.0,0.93,2.0281482472922856,24,7,2005,15,42,6,0,0,0,1,0,0,0,0
258,-0.2711,-18.6431,10.0,1.18,1.9315214116032136,26,7,2016,5,49,19,0,0,1,0,0,0,0,1
259,39.66,77.343,33.0,1.02,2.0014800002101243,27,8,1998,9,3,37,0,0,1,0,0,0,0,1
260,-20.547,-177.821,112.4,0.88,1.916922612182061,3,9,2000,8,21,24,0,0,0,1,0,0,0,0
261,11.513,42.812,7.4,1.3,1.9740810260220096,5,3,1992,8,55,6,0,1,0,0,0,0,0,0
262,-10.206,-78.748,48.0,1.022469952000009,1.9021075263969205,1,6,1970,4,44,48,0,1,0,0,0,1,0,0
263,-16.887,-172.659,33.0,0.92,1.88706964903238,17,8,2000,14,0,0,0,0,0,1,0,0,0,0
264,46.606,152.761,35.0,1.022469952000009,1.9021075263969205,3,2,1968,3,26,17,0,1,0,0,0,1,0,0
265,-8.947,160.863,35.0,0.94,1.916922612182061,28,6,2010,18,19,8,0,0,0,1,0,0,0,0
266,-35.55,-179.252,49.6,1.3,1.9021075263969205,11,4,1983,17,3,42,0,0,0,0,0,0,0,1
267,-56.2409,-26.9353,78.0,0.89,2.0281482472922856,28,5,2016,9,47,0,0,0,0,0,1,0,0,1
268,21.613,142.956,112.4,0.6999999999999997,1.8718021769015916,29,1,2011,12,39,0,0,0,1,0,0,0,0,1
269,-7.763,107.567,33.0,1.022469952000009,1.9021075263969205,14,8,1977,21,38,51,1,0,0,0,0,0,0,1
270,-4.54,152.276,10.0,1.022469952000009,1.9459101490553128,30,7,1972,17,40,20,0,1,0,0,0,1,0,0
271,7.191,126.762,33.0,1.1,2.0281482472922856,17,5,1992,10,15,31,0,0,1,0,0,0,0,1
272,36.844,139.245,10.0,0.72,1.916922612182061,25,2,2013,7,23,56,0,0,0,0,1,0,0,1
273,-24.286,179.171,112.4,1.022469952000009,1.8718021769015916,5,11,1973,11,19,59,0,0,0,0,0,0,0,1
274,35.107,-35.008,9.6,1.0,1.9740810260220096,11,6,1989,13,24,32,0,1,0,0,0,0,1,0
275,51.102,-179.357,49.2,0.74,1.88706964903238,2,7,2006,17,20,26,0,0,0,1,0,0,0,0
276,-2.99,139.82,33.0,1.022469952000009,1.88706964903238,24,6,1979,4,23,28,0,0,0,0,0,0,0,1
277,-18.746,169.423,112.4,1.022469952000009,1.9315214116032136,13,10,1969,6,56,3,0,1,0,0,0,1,0,0
278,12.908,145.245,44.5,1.2,1.9021075263969205,20,2,1992,17,47,20,0,1,0,0,0,0,0,0
279,49.128,156.154,26.8,1.0,1.88706964903238,23,10,1988,13,38,10,0,1,0,0,0,0,0,0
280,-5.578,154.265,112.4,1.022469952000009,1.916922612182061,22,5,1976,3,0,22,0,0,0,0,0,0,0,1
281,-5.818,103.163,37.7,1.1,1.88706964903238,10,10,1983,3,33,23,0,0,0,0,0,0,0,1
282,-9.995,117.51,33.0,1.022469952000009,1.88706964903238,9,10,1977,16,57,4,0,0,0,0,0,0,0,1
283,-11.739,117.467,33.0,1.022469952000009,1.88706964903238,1,9,1977,13,13,43,0,0,0,0,0,0,0,1
284,-11.243,165.728,14.0,0.81,1.9459101490553128,6,2,2013,11,53,55,0,0,0,0,1,0,0,1
285,-8.726,157.487,10.0,1.24,2.028148247292285,3,1,2010,21,48,3,0,0,0,1,0,0,0,1
286,-0.758,127.371,41.0,1.022469952000009,1.9315214116032136,23,5,1978,6,1,5,0,0,0,0,0,0,0,1
287,51.73,-175.285,33.0,1.0,1.88706964903238,18,10,1986,1,2,52,0,1,0,0,0,0,0,0
288,-10.99,162.145,26.5,1.2,1.916922612182061,20,1,1995,0,55,22,0,1,0,0,0,0,0,0
289,-15.589,-172.933,30.0,1.022469952000009,1.88706964903238,1,12,1970,22,1,55,0,1,0,0,0,1,0,0
290,10.536,146.352,57.3,0.8,1.8718021769015916,31,8,2003,9,1,32,0,0,1,0,0,0,0,1
291,52.841,159.859,30.7,0.9,1.8718021769015916,8,7,1989,9,31,57,0,0,0,0,0,0,0,1
292,14.231,-93.114,31.2,1.1,1.88706964903238,14,9,1993,3,59,28,0,1,0,0,0,0,0,0
293,11.513,-86.278,75.0,1.022469952000009,1.9021075263969205,13,5,1969,14,16,54,0,1,0,0,0,1,0,0
294,-23.8028,-66.6126,112.4,0.81,1.9315214116032136,28,9,2015,15,28,6,0,0,0,0,1,0,0,1
295,13.261,-87.387,112.4,1.14,1.88706964903238,9,3,2007,21,1,38,0,0,1,0,0,0,0,1
296,14.432,52.099,11.9,1.022469952000009,2.0149030205422647,23,11,1967,8,35,54,0,1,0,0,0,1,0,0
297,-12.476,166.513,27.0,1.01,1.9459101490553128,5,9,2012,13,9,10,0,0,0,0,1,0,0,1
298,-17.256,-172.324,10.0,0.91,1.916922612182061,15,11,2003,7,10,31,0,0,1,0,0,0,0,1
299,23.062,94.623,102.1,0.89,1.8718021769015916,12,3,2010,23,19,55,0,0,1,0,0,0,0,1
300,36.278,69.681,24.0,1.022469952000009,1.9878743481543453,24,6,1972,15,29,21,0,1,0,0,0,1,0,0
301,52.243,174.972,58.0,1.022469952000009,1.88706964903238,20,8,1974,20,45,1,0,0,0,0,0,0,0,1
302,33.624,141.427,25.0,1.022469952000009,1.916922612182061,18,3,1972,23,17,39,0,1,0,0,0,1,0,0
303,-43.548,38.944,10.0,1.3,2.0281482472922856,26,5,1984,3,58,57,0,1,0,0,0,0,0,0
304,12.217,120.662,26.7,1.1,1.9021075263969205,7,7,1990,15,37,24,0,1,0,0,0,0,0,0
305,29.985,-42.628,10.0,1.22,1.8718021769015916,16,12,1997,11,17,22,0,0,0,1,0,0,0,0
306,-1.506,-14.374,10.0,1.1,1.9021075263969205,3,8,2002,14,18,13,0,0,0,1,0,0,0,0
307,15.04,-60.421,54.6,0.84,1.916922612182061,8,6,1999,12,4,1,0,0,0,1,0,0,0,0
308,-17.814,-178.836,112.4,0.77,1.8718021769015916,11,6,1997,11,53,33,0,0,0,1,0,0,0,0
309,43.684,148.416,39.1,1.1,1.9878743481543453,21,5,1986,5,47,11,0,1,0,0,0,0,0,0
310,5.557,126.452,43.0,1.1,1.9878743481543453,14,7,1983,19,47,47,0,1,0,0,0,0,1,0
311,-7.12,106.075,77.0,1.022469952000009,1.88706964903238,18,12,1975,8,33,33,0,0,0,0,0,0,0,1
312,-60.695,154.09,10.0,1.12,1.9021075263969205,19,3,2007,21,20,38,0,0,1,0,0,0,0,1
313,-10.996,162.221,33.0,1.022469952000009,1.9600947840472696,7,11,1978,17,34,0,1,0,0,0,0,0,0,1
314,33.268,136.04,112.4,1.0,1.8718021769015916,15,1,1983,0,39,34,0,0,0,0,0,0,0,1
315,35.926,73.4,35.0,1.022469952000009,1.88706964903238,17,9,1972,17,37,50,0,1,0,0,0,1,0,0
316,-20.842,-178.723,112.4,0.72,1.88706964903238,3,12,2003,7,33,57,0,0,1,0,0,0,0,1
317,13.35,-44.826,10.0,1.01,1.88706964903238,7,12,2008,6,23,10,0,0,0,1,0,0,0,0
318,-45.475,96.288,33.0,1.022469952000009,1.9600947840472696,8,2,1973,10,9,8,1,0,0,0,0,0,0,1
319,-7.517,126.539,18.4,1.1,2.028148247292285,21,5,1991,11,0,19,0,1,0,0,0,0,0,0
320,-15.693,167.986,33.0,0.84,1.9878743481543453,9,8,2000,0,8,42,0,0,0,1,0,0,0,0
321,-22.609,170.731,33.7,1.2,1.9740810260220096,7,7,1983,16,5,40,1,0,0,0,0,0,0,1
322,-32.287,-71.778,35.0,1.022469952000009,2.0014800002101243,11,7,1971,9,51,39,0,1,0,0,0,1,0,0
323,-27.4539,-176.2457,10.0,1.08,1.916922612182061,9,8,2015,4,46,21,0,0,0,0,1,0,0,1
324,33.335,96.15,24.2,0.98,1.8718021769015916,3,6,2010,5,35,45,0,0,0,1,0,0,0,0
325,-18.012,167.658,10.0,1.2,1.88706964903238,16,12,1986,8,18,28,0,1,0,0,0,0,0,0
326,-14.3235,166.8551,26.0,1.09,2.0281482472922856,3,4,2016,8,23,52,0,0,0,0,1,0,0,1
327,12.424,141.949,8.0,1.15,1.9600947840472696,2,1,2010,8,45,33,0,0,1,0,0,0,0,1
328,-7.56,155.955,10.0,1.07,1.88706964903238,20,4,2001,19,20,51,0,0,0,1,0,0,0,0
329,34.56,32.214,33.0,1.09,1.9021075263969205,10,10,1996,1,10,22,0,0,0,1,0,0,0,0
330,-21.038,-178.855,112.4,0.9,1.88706964903238,19,6,1990,19,7,48,0,1,0,0,0,0,0,0
331,4.983,94.72,47.9,0.88,1.916922612182061,26,12,2004,4,2,56,0,0,0,0,0,0,0,1
332,22.321,143.246,101.0,0.94,1.9459101490553128,11,11,2003,18,48,24,0,0,1,0,0,0,0,1
333,13.295,120.393,30.1,1.0,1.916922612182061,5,4,1988,15,36,57,0,1,0,0,0,0,0,0
334,-8.044,156.373,15.0,1.022469952000009,1.916922612182061,28,4,1970,0,29,24,0,1,0,0,0,1,0,0
335,-10.997,165.655,11.0,1.03,2.0281482472922856,7,2,2013,18,59,16,0,0,0,0,1,0,0,1
336,42.853,131.572,112.4,0.8,1.9459101490553128,13,2,2000,2,57,9,0,0,0,1,0,0,0,0
337,43.813,147.397,33.0,1.0,1.9740810260220096,10,3,1983,0,27,48,0,0,0,0,0,0,0,1
338,0.645,121.336,96.1,0.9,1.88706964903238,22,12,1986,2,4,19,0,1,0,0,0,0,0,0
339,-4.762,134.038,33.0,1.2,1.8718021769015916,17,2,1985,21,36,52,0,1,0,0,0,0,0,0
340,33.843,131.796,69.0,1.022469952000009,1.9315214116032136,13,7,1979,8,10,12,0,0,0,0,0,0,0,1
341,-7.429,-13.378,10.0,0.79,1.9021075263969205,12,7,2001,6,12,17,0,0,0,1,0,0,0,0
342,23.771,-45.368,9.7,0.8,2.0014800002101243,10,6,1991,17,35,49,0,1,0,0,0,0,1,0
343,-20.009,169.268,33.0,1.3,1.8718021769015916,20,5,1989,5,59,37,0,0,0,0,0,0,0,1
344,-0.189,-18.027,33.0,1.022469952000009,2.0281482472922856,28,8,1973,15,1,59,1,0,0,0,0,0,0,1
345,8.018,94.063,23.3,1.01,1.8718021769015916,26,1,2005,22,46,59,0,0,0,1,0,0,0,0
346,-29.59,-112.051,10.0,0.95,1.9315214116032136,14,2,2007,1,29,7,0,0,1,0,0,0,0,1
347,-35.053,-70.797,89.9,1.1,1.8718021769015916,30,12,1987,11,56,19,0,1,0,0,0,0,0,0
348,-4.655,152.998,33.0,0.97,1.916922612182061,23,11,2000,23,10,35,0,0,0,1,0,0,0,0
349,5.222,-82.6217,3.95,0.6999999999999997,1.9021075263969205,5,2,2015,4,40,51,0,0,0,0,1,0,0,1
350,5.443,31.686,10.0,1.0,1.88706964903238,7,9,1990,0,12,26,0,1,0,0,0,0,0,0
351,-41.192,-85.894,10.0,1.3,1.9315214116032136,6,8,1985,2,29,44,0,1,0,0,0,0,0,0
352,-20.733,-178.698,112.4,1.022469952000009,1.9459101490553128,12,10,1968,19,17,42,0,1,0,0,0,1,0,0
353,-47.8539,99.689,10.0,1.18,1.916922612182061,11,5,2014,12,35,17,0,0,0,0,1,0,0,1
354,-11.857,166.557,112.4,1.022469952000009,2.0281482472922856,21,11,1971,5,57,12,0,1,0,0,0,1,0,0
356,40.774,109.661,26.0,1.0,1.9459101490553128,3,5,1996,3,32,47,0,0,0,1,0,0,0,0
357,37.798,115.096,20.0,1.022469952000009,1.9315214116032136,26,3,1966,18,14,22,0,1,0,0,0,1,0,0
358,49.073,142.303,112.4,0.77,1.88706964903238,5,11,2002,8,47,26,0,0,0,1,0,0,0,0
359,-29.681,-71.144,33.0,0.97,1.88706964903238,10,3,1997,3,53,0,0,0,0,1,0,0,0,0
360,40.181,143.177,31.0,1.1,1.8718021769015916,28,9,1981,3,36,36,0,0,0,0,0,0,0,1
361,38.404,66.639,29.2,1.022469952000009,1.88706964903238,18,11,1971,7,31,34,0,1,0,0,0,1,0,0
362,4.6999,-32.6275,10.0,0.6999999999999997,1.8718021769015916,21,2,2016,1,26,2,0,0,0,1,0,0,0,0
363,-60.711,-25.152,10.0,1.01,1.9315214116032136,30,10,2003,6,0,45,0,0,0,1,0,0,0,0
364,-20.998,169.801,111.8,1.0,1.8718021769015916,4,9,1983,20,53,0,0,0,0,0,0,0,0,1
365,54.877,167.845,4.0,1.022469952000009,2.028148247292285,15,8,1975,7,28,19,1,0,0,0,0,0,0,1
366,-42.2132,173.4319,10.0,1.07,1.8718021769015916,13,11,2016,11,19,35,0,0,0,0,0,0,0,1
367,-7.036,149.932,42.5,1.0,1.916922612182061,24,7,1992,2,9,24,0,1,0,0,0,0,0,0
368,-3.795,131.384,25.6,1.022469952000009,1.9315214116032136,8,3,1972,3,45,25,0,1,0,0,0,1,0,0
369,51.299,179.165,33.0,1.1,1.9021075263969205,16,1,1995,18,42,17,0,1,0,0,0,0,0,0
370,51.801,175.533,33.0,0.9,1.916922612182061,30,10,1985,19,5,38,0,1,0,0,0,0,0,0
371,49.918,78.915,0.0,1.022469952000009,1.9878743481543453,23,6,1979,2,56,58,0,0,0,0,0,0,0,1
372,-62.063,-65.835,10.0,1.13,1.9315214116032136,11,12,2007,17,20,55,0,0,0,1,0,0,0,0
373,-18.039,-178.413,112.4,1.0,2.0281482472922856,9,3,1994,23,28,7,0,1,0,0,0,0,0,0
374,-18.011,-69.605,112.4,1.0,1.8718021769015916,26,2,1988,2,31,20,0,1,0,0,0,0,0,0
375,-4.161,-80.926,33.0,0.95,1.916922612182061,30,6,1997,18,56,27,0,0,0,1,0,0,0,0
376,-15.877,-173.691,112.4,0.8,1.9878743481543453,11,9,2000,17,17,53,0,0,0,1,0,0,0,0
377,-52.873,-4.453,10.0,1.14,1.88706964903238,17,8,2008,15,39,8,0,0,0,1,0,0,0,0
378,14.276,-92.779,10.0,1.02,1.88706964903238,20,2,2012,19,9,36,0,0,0,1,0,0,0,0
379,9.219,126.161,37.0,1.04,1.9600947840472696,2,11,2012,18,17,33,0,0,0,0,1,0,0,1
380,-4.865,151.268,112.4,1.0,1.9021075263969205,14,4,1986,10,52,49,0,1,0,0,0,0,0,0
381,-5.897,151.013,45.0,1.022469952000009,1.9878743481543453,7,3,1968,13,22,19,0,1,0,0,0,1,0,0
382,23.642,121.136,33.0,0.8,1.916922612182061,22,9,1999,0,49,43,0,0,0,1,0,0,0,0
383,-5.055,143.964,106.2,1.0,1.9315214116032136,14,8,1982,14,27,40,0,0,0,0,0,0,0,1
384,12.128,-88.36,25.0,1.2,2.028148247292285,14,6,1995,11,11,47,0,1,0,0,0,0,0,0
385,43.199,145.886,75.0,1.022469952000009,1.916922612182061,2,10,1975,11,6,46,0,0,0,0,0,0,0,1
386,47.273,154.144,30.0,1.022469952000009,1.8718021769015916,3,10,1972,10,14,21,0,1,0,0,0,1,0,0
387,-32.201,-178.069,33.0,1.1,1.88706964903238,19,9,1984,3,50,11,0,1,0,0,0,0,0,0
388,-20.095,169.023,38.8,1.1,1.9600947840472696,7,10,1989,6,55,41,0,1,0,0,0,0,0,0
390,-19.57,169.41,20.0,1.022469952000009,1.8718021769015916,3,11,1972,22,42,39,0,1,0,0,0,1,0,0
391,-0.22,-77.6,10.0,1.3,1.8718021769015916,6,3,1987,4,17,30,0,0,0,0,0,0,0,1
392,-17.175,66.871,10.0,1.0,1.8718021769015916,27,6,1995,21,12,56,0,1,0,0,0,0,0,0
393,-28.8598,-67.4611,108.78,0.6999999999999997,1.9021075263969205,13,11,2016,14,1,2,0,0,0,0,0,0,0,1
394,-56.412,-25.741,29.4,1.06,1.9878743481543453,8,12,2010,5,24,35,0,0,0,1,0,0,0,1
395,-17.866,-178.696,112.4,0.91,1.9315214116032136,16,6,2002,6,55,13,0,0,0,1,0,0,0,0
396,-0.071,125.059,37.0,1.09,1.916922612182061,25,10,2010,12,5,29,0,0,0,1,0,0,0,0
397,40.914,15.366,10.0,1.022469952000009,2.0281482472922856,23,11,1980,18,34,54,1,0,0,0,0,0,0,1
398,-65.417,179.489,10.0,1.3400000000000003,1.88706964903238,26,1,2006,10,43,26,0,0,0,1,0,0,0,0
399,-10.187,28.424,29.1,1.022469952000009,1.88706964903238,2,1,1967,9,47,54,0,1,0,0,0,1,0,0
400,37.938,20.932,25.2,1.3400000000000003,1.9315214116032136,16,10,1988,12,34,6,0,1,0,0,0,0,0,0
401,-6.34,147.107,50.0,1.022469952000009,1.916922612182061,11,5,1968,15,33,39,0,1,0,0,0,1,0,0
402,-28.299,-176.643,33.0,1.3,1.9021075263969205,19,6,1993,15,33,0,0,1,0,0,0,0,0,0
403,30.013,69.606,10.0,1.022469952000009,1.916922612182061,24,1,1966,7,23,10,0,1,0,0,0,1,0,0
404,22.621,121.971,31.3,1.0,1.8718021769015916,23,9,1989,17,51,38,0,1,0,0,0,0,0,0
405,29.406,101.709,33.0,1.022469952000009,1.9459101490553128,15,1,1975,11,34,41,1,0,0,0,0,0,0,1
406,-15.679,-74.893,12.0,0.96,1.916922612182061,28,6,2007,8,44,46,0,0,1,0,0,0,0,1
407,-6.002,147.802,44.1,1.1,1.9459101490553128,9,2,1987,18,17,31,0,1,0,0,0,0,0,0
408,-29.384,-177.081,24.4,1.3400000000000003,1.8718021769015916,14,9,1993,17,20,42,0,1,0,0,0,0,0,0
409,-20.748,-178.689,112.4,1.1,1.8718021769015916,22,3,1989,18,10,54,0,1,0,0,0,0,0,0
410,-17.044,172.471,33.6,1.1,1.9021075263969205,19,12,1984,7,51,35,0,1,0,0,0,0,0,0
411,-24.05,179.08,112.4,1.022469952000009,1.916922612182061,19,11,1975,6,18,34,0,0,0,0,0,0,0,1
412,-0.656,127.387,31.7,1.1,1.88706964903238,23,12,1990,21,3,4,0,1,0,0,0,0,0,0
413,41.097,143.204,30.0,1.022469952000009,1.916922612182061,16,5,1968,6,36,52,0,1,0,0,0,1,0,0
414,3.266,128.094,72.3,1.2,1.9315214116032136,4,1,1993,1,26,18,0,1,0,0,0,0,0,0
415,-20.6741,-178.8113,112.4,0.76,1.9315214116032136,23,3,2014,4,31,2,0,0,1,0,0,0,0,1
416,42.489,144.765,33.0,0.8,1.9459101490553128,13,11,2000,15,57,22,0,0,0,1,0,0,0,0
417,23.952,-108.293,10.0,1.3,1.8718021769015916,12,7,1983,3,39,28,1,0,0,0,0,0,0,1
418,-23.734,-175.678,35.0,1.022469952000009,1.9600947840472696,20,8,1966,22,55,2,0,1,0,0,0,1,0,0
419,-2.7,147.389,33.0,1.022469952000009,1.9740810260220096,23,6,1975,5,20,11,0,0,0,0,0,0,0,1
420,14.46,-89.775,112.4,0.85,1.8718021769015916,15,5,1997,4,39,22,0,0,0,1,0,0,0,0
421,45.003,37.768,10.0,1.09,1.8718021769015916,9,11,2002,2,18,12,0,0,0,1,0,0,0,0
422,19.914,122.45,112.4,1.3,2.0281482472922856,18,5,1993,10,19,34,0,0,1,0,0,0,0,1
423,0.4947,-79.616,29.95,1.09,2.0281482472922856,18,5,2016,16,46,44,0,0,0,0,1,0,0,1
424,-13.277,-112.303,33.0,1.022469952000009,1.88706964903238,11,10,1974,7,43,27,1,0,0,0,0,0,0,1
425,51.334,-175.203,6.5,1.022469952000009,1.9021075263969205,8,10,2010,4,19,15,0,0,0,1,0,0,0,0
426,-1.143,127.087,33.0,0.93,1.9315214116032136,12,5,2002,23,12,53,0,0,0,1,0,0,0,0
427,-5.151,151.942,69.4,0.83,1.9740810260220096,26,7,1999,1,33,20,0,0,0,1,0,0,0,0
428,-55.299,-27.956,10.0,1.04,1.9459101490553128,8,1,2005,18,45,4,0,0,1,0,0,0,0,1
429,12.678,144.008,30.1,1.2,1.916922612182061,9,9,1991,15,6,30,0,1,0,0,0,0,0,0
430,41.864,142.552,51.9,0.79,1.8718021769015916,30,8,2003,10,6,40,0,0,1,0,0,0,0,1
431,8.493,-103.127,33.0,0.9,1.916922612182061,10,7,1990,0,51,54,0,1,0,0,0,0,0,0
432,-58.428,-25.066,33.0,1.1,1.9878743481543453,17,4,1988,5,11,35,0,1,0,0,0,0,0,0
433,30.081,139.992,20.0,1.022469952000009,1.9021075263969205,23,5,1966,8,39,45,0,1,0,0,0,1,0,0
434,28.412,59.18,12.0,1.21,2.0281482472922856,20,12,2010,18,41,59,0,0,0,1,0,0,0,1
435,-6.314,105.205,10.0,1.23,1.9600947840472696,15,1,2002,7,12,58,0,0,0,1,0,0,0,0
436,-2.568,126.983,33.0,1.022469952000009,1.8718021769015916,29,8,1976,2,6,59,0,0,0,0,0,0,0,1
437,-42.519,120.175,10.0,0.98,1.9021075263969205,25,12,2000,13,24,23,0,0,0,1,0,0,0,0
438,-58.614,-25.066,33.0,1.0,1.88706964903238,20,6,1986,21,48,46,0,1,0,0,0,0,0,0
439,-17.936,-179.399,112.4,0.75,1.8718021769015916,16,8,2009,22,3,9,0,0,1,0,0,0,0,1
440,-33.198,-71.653,42.2,1.2,2.0281482472922856,19,3,1985,4,1,8,0,1,0,0,0,0,1,0
441,-5.339,126.556,112.4,1.022469952000009,1.9878743481543453,27,11,1972,15,17,41,0,1,0,0,0,1,0,0
442,23.867,-45.558,10.0,1.022469952000009,1.9878743481543453,26,3,1980,20,43,38,1,0,0,0,0,0,0,1
443,-14.766,-70.497,112.4,0.98,1.916922612182061,26,10,2001,18,59,57,0,0,0,1,0,0,0,0
444,70.817,54.063,0.0,1.022469952000009,2.0281482472922856,2,11,1974,4,59,57,0,0,0,0,0,0,0,1
445,37.724,101.496,8.0,1.1,1.9459101490553128,26,8,1986,9,43,0,0,1,0,0,0,0,0,0
446,9.463,126.284,33.0,1.13,2.028148247292285,20,9,1996,4,10,28,0,0,0,1,0,0,0,0
447,-23.097,-70.151,35.0,1.0,1.8718021769015916,9,8,1995,8,23,1,0,1,0,0,0,0,0,0
448,0.677,126.005,33.0,1.022469952000009,1.9600947840472696,18,5,1979,23,22,25,0,0,0,0,0,0,0,1
449,-50.579,139.55,10.0,1.2,2.028148247292285,11,6,2000,11,55,12,0,0,0,1,0,0,0,0
450,-18.024,-174.0685,7.3,0.75,1.916922612182061,26,7,2015,22,42,13,0,0,1,0,0,0,0,1
451,17.951,-105.852,36.4,1.2,1.916922612182061,1,1,1991,3,19,35,0,1,0,0,0,0,0,0
452,2.545,98.97,34.0,1.022469952000009,1.88706964903238,14,2,1974,6,38,6,0,0,0,0,0,0,0,1
453,12.08,46.077,10.0,1.3,1.88706964903238,8,12,1982,6,19,38,0,0,0,0,0,0,0,1
454,36.718,141.856,35.0,0.78,1.88706964903238,11,3,2011,7,9,58,0,0,0,0,0,0,0,1
455,50.2,-177.446,18.8,1.0,1.9459101490553128,11,11,1993,0,28,34,0,0,1,0,0,0,0,1
456,5.686,-82.767,9.0,1.29,1.9878743481543453,12,3,2009,23,23,35,0,0,0,1,0,0,0,0
457,-18.053,-178.211,112.4,1.022469952000009,1.9021075263969205,8,10,1971,16,4,45,0,1,0,0,0,1,0,0
458,-7.2968,122.5348,112.4,1.12,2.0281482472922856,27,2,2015,13,45,5,0,0,0,0,1,0,0,1
459,-20.304,-68.821,109.4,1.022469952000009,1.9600947840472696,11,5,1967,15,5,23,0,1,0,0,0,1,0,0
460,-16.758,-173.597,33.0,0.75,1.8718021769015916,1,9,1998,14,33,42,0,0,0,1,0,0,0,0
461,17.2349,-100.7461,17.09,1.12,2.0014800002101243,8,5,2014,17,0,15,0,0,0,0,1,0,0,1
462,57.513,-152.263,25.0,1.022469952000009,1.9021075263969205,8,9,1965,3,26,22,0,1,0,0,0,1,0,0
463,12.989,125.927,33.0,1.022469952000009,1.8718021769015916,15,1,1977,10,55,47,0,0,0,0,0,0,0,1
464,-7.125,-71.638,112.4,0.9,1.9878743481543453,26,3,1986,22,6,58,0,1,0,0,0,0,0,0
465,39.03,142.284,56.3,0.6999999999999997,1.9740810260220096,11,3,2011,6,23,9,0,0,0,0,0,0,0,1
466,32.795,142.219,51.0,1.022469952000009,1.916922612182061,8,7,1975,22,46,20,0,0,0,0,0,0,0,1
